schema_version,record_grain,candidate_id,source_index,source_name,source_description,source_geometry_type_original,score_interpretation,geometry_interpretation,geophysics_interpretation,angular_continuity,annular_relief_normalized,best_radius_ratio,centre_match,centre_shift_ratio,crust1_cell_lat,crust1_cell_lon,crust1_context_only,crust1_crust_thickness_km,crust1_lower_crust_density,crust1_lower_crust_vp,crust1_sediment_thickness_km,crust1_upper_crust_density,crust1_upper_crust_vp,crust1_water_thickness_km,data_quality,diameter_km,followup_score,geology_boundary_coincidence,geology_boundary_crossings,geology_independence,geology_nearby_boundaries,geology_nearby_types,geometry_angular_coverage,geometry_relative_radial_mad,gravity_bouguer_angular_continuity,gravity_bouguer_annular_anomaly_robust,gravity_bouguer_annular_gradient_enrichment,gravity_bouguer_central_annular_contrast,gravity_bouguer_central_anomaly_robust,gravity_bouguer_diameter_pixels,gravity_bouguer_radial_alignment,gravity_bouguer_ring_score,gravity_bouguer_valid_fraction,gravity_disturbance_angular_continuity,gravity_disturbance_annular_anomaly_robust,gravity_disturbance_annular_gradient_enrichment,gravity_disturbance_central_annular_contrast,gravity_disturbance_central_anomaly_robust,gravity_disturbance_diameter_pixels,gravity_disturbance_radial_alignment,gravity_disturbance_ring_score,gravity_disturbance_valid_fraction,gravity_freeair_angular_continuity,gravity_freeair_annular_anomaly_robust,gravity_freeair_annular_gradient_enrichment,gravity_freeair_central_annular_contrast,gravity_freeair_central_anomaly_robust,gravity_freeair_diameter_pixels,gravity_freeair_radial_alignment,gravity_freeair_ring_score,gravity_freeair_valid_fraction,gravity_isostatic_angular_continuity,gravity_isostatic_annular_anomaly_robust,gravity_isostatic_annular_gradient_enrichment,gravity_isostatic_central_annular_contrast,gravity_isostatic_central_anomaly_robust,gravity_isostatic_diameter_pixels,gravity_isostatic_radial_alignment,gravity_isostatic_ring_score,gravity_isostatic_valid_fraction,hough_percentile,lat,lon,magnetic_angular_continuity,magnetic_annular_anomaly_robust,magnetic_annular_gradient_enrichment,magnetic_central_annular_contrast,magnetic_central_anomaly_robust,magnetic_diameter_pixels,magnetic_radial_alignment,magnetic_ring_score,magnetic_valid_fraction,name,native_diameter_pixels,radial_alignment,radius_km,radius_match,rank,relief_score,sample_cols,sample_rows,sediment_angular_continuity,sediment_annular_anomaly_robust,sediment_annular_gradient_enrichment,sediment_central_annular_contrast,sediment_central_anomaly_robust,sediment_diameter_pixels,sediment_radial_alignment,sediment_ring_score,sediment_valid_fraction,source_stride_x,source_stride_y,terrain_iqr_m,tid_annulus_transition_fraction,tid_artifact_risk,tid_background_transition_fraction,tid_direct_fraction,tid_dominant_flag,tid_dominant_fraction,tid_land_fraction,tid_modelled_fraction,tid_normalized_entropy,tid_transition_angular_coverage,tid_transition_enrichment,tid_unique_flags,tid_valid_fraction,topography_score,topography_score_unweighted,geophysical_review_rank,review_tier,domain,gravity_consensus_percentile,magnetic_ring_score_stratified_percentile,structure_id,structure_is_representative,structure_structure_review_rank,structure_representative_candidate_id,structure_representative_name,structure_lon,structure_lat,structure_radius_km,structure_diameter_km,structure_member_count,structure_member_candidate_ids,structure_radius_min_km,structure_radius_max_km,structure_followup_score,structure_review_tier,structure_domain,structure_geology_independence,structure_geology_boundary_coincidence,structure_geology_nearby_types,structure_tid_artifact_risk,structure_active_fault_coverage,structure_nearest_active_fault_km,structure_nearest_active_fault_name,structure_nearest_active_fault_slip_type,structure_fault_length_within_radius_km,structure_fault_intersects_candidate,structure_fault_search_degrees,structure_active_fault_proximity_ratio,structure_fault_control_flag,manual_capture_complete,manual_review_status,manual_interpreter,manual_review_date,manual_source_type,manual_source_title,manual_source_uri,manual_source_accessed_date,manual_source_scale_or_resolution,manual_imagery_provider,manual_imagery_scene_id,manual_imagery_acquisition_date,manual_imagery_resolution_m,manual_original_trace_available,manual_original_trace_reference,manual_trace_confidence,manual_angular_extent_degrees,manual_feature_class,manual_geologic_unit,manual_lithology,manual_stratigraphic_age,manual_structural_setting,manual_geological_boundary_description,manual_endogenic_alternative,manual_candidate_interpretation,manual_inclusion_reason,manual_exclusion_reason,manual_outcrop_accessibility,manual_field_priority,manual_field_checked,manual_shock_evidence,manual_sample_or_core_reference,manual_citation,manual_validation_notes,manual_notes,morphology_score_used,gravity_consensus_used,gravity_morphology_agreement,tid_cleanliness,gravity_first_review_score,gravity_strong,gravity_weak,magnetic_supporting,magnetic_discordant,tid_risk_high,large_scale_regime,sub_10km_resolution_warning,magnetic_evidence_available,gravity_first_score_interpretation,gravity_first_rank
1.0.0,one original arcuate geometry,arc_0892,892,#891,,MultiPolygon,follow-up priority; not impact probability,visually identified arcuate geometry; not a confirmed crater or shock boundary,screening concordance; circular anomalies are physically plausible but non-diagnostic,0.5833333333333334,0.4227132087909751,1.0600000000000005,0.6003730411984044,0.1,38.5,33.5,1,34.86999988555908,2.8499999046325684,6.599999904632568,1.5,2.7200000286102295,6.0,0.0,1.0,322.5825445015026,0.7363604049923056,0.0850806007796312,3.0,0.9149193992203688,4.0,accretionary complex;magmatic province;volcanic arc,1.0,0.0098744841109709,0.5277777777777778,-0.4351573338310416,1.3791307835445583,0.3085867189463073,-0.1265706148847344,98.08038736275812,0.1038680649713495,0.4864848429437181,1.0,0.5555555555555556,0.4030959690127771,1.5456502123219975,-0.4960470325096325,-0.0929510634968554,98.08038736275812,0.096303459632923,0.5354734624452127,1.0,0.6111111111111112,0.2581291740062377,1.5589961588137724,-0.3770764032629994,-0.1189472292567616,98.08038736275812,0.0776472887275941,0.5546468376837345,1.0,0.5,0.1412131005761865,1.3899076128374537,0.061567525621551,0.2027806261977375,98.08038736275812,0.0983199468880727,0.4785901643901211,1.0,1.0,38.05569257234007,33.156289330863956,0.3611111111111111,-0.6527130470627689,0.9495056814816506,0.4161792462595812,-0.2365338008031877,98.07889077482176,0.1380787557838638,0.325552671151065,1.0,#891,784.6311261981281,0.0616447411089164,161.2912722507513,0.8688150562628421,112.0,0.3992136999481667,387.0,407.0,0.4722222222222222,-0.0019015591562213,1.064541626074373,-0.0198349128706817,-0.021736472026903,39.23155630992369,-0.2648769269791339,0.0275487978017002,0.0879422878735829,4.0,3.0,358.7760925292969,0.0,0.0,0.0352957396939197,0.0091413028508469,0,0.911875086076298,0.911875086076298,0.0789836110728549,0.2089325947323027,0.0,0.0,5,1.0,0.6859976117484929,0.6859976117484929,112,D_background,land,0.9736842105263156,0.5263157894736842,structure_0111,1,111,arc_0892,#891,33.156289330863956,38.05569257234007,161.2912722507513,322.5825445015026,1,arc_0892,161.2912722507513,161.2912722507513,0.7363604049923056,D_background,land,0.9149193992203688,0.0850806007796312,accretionary complex;magmatic province;volcanic arc,0.0,1,45.71541693801183,,Sinistral-Normal,1532.7995128517343,1,2,0.2834339161696264,intersects_active_fault,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7363604049923056,0.9736842105263156,0.8385541442500026,1.0,0.8695200769833795,True,False,False,False,False,False,False,True,review priority; not impact probability,11
1.0.0,one original arcuate geometry,arc_0444,444,#439,,MultiPolygon,follow-up priority; not impact probability,visually identified arcuate geometry; not a confirmed crater or shock boundary,screening concordance; circular anomalies are physically plausible but non-diagnostic,0.6666666666666666,0.3867836181149433,0.9000000000000001,0.6003730411984044,0.1,19.5,165.5,1,6.7299999594688416,3.049999952316284,7.099999904632568,0.1599999964237213,2.549999952316284,5.0,5.079999923706055,1.0,255.9369982721824,0.743052738430854,0.0,0.0,1.0,0.0,,1.0,0.0095197820265737,0.6944444444444444,-0.2624680708513043,1.6883756288690883,0.4694070219383229,0.2069389510870186,71.10710595359868,0.0686551263879658,0.6091514413712631,1.0,0.7222222222222222,0.0252764010674799,2.7849217687451313,-0.8157312839857936,-0.7904548829183137,71.10710595359868,0.1079587163210219,0.7302371659625836,1.0,0.6388888888888888,0.0138868971426327,2.5105730358886524,-0.6763821612465526,-0.6624952641039198,71.10710595359868,0.080662177822803,0.6848391992235714,1.0,0.6111111111111112,0.134890084084196,1.6722766181564,-0.5458470508400469,-0.4109569667558508,71.10710595359868,0.0798634709922337,0.5788076297032246,1.0,1.0,19.470614412116877,165.77841038401027,0.5277777777777778,-0.2506366821852803,1.3402278893901414,0.5403023239241358,0.2896656417388555,71.11415804216267,-0.0888132636176327,0.4424841500369224,1.0,#439,568.9132643373013,0.0579043324907299,127.9684991360912,0.6766338461617297,94.0,0.3685841058037197,342.0,483.0,0.2222222222222222,-0.450203837252379,1.049025095874894,0.2119247652058039,-0.2382790720465751,28.445663216867494,-0.0098094316571209,0.2657568843313962,1.0,3.0,2.0,363.677001953125,0.0997226647784268,0.1503404249499641,0.121607269294312,0.4933834364868847,40,0.5065576186265841,5.8944886531093426e-05,0.5065576186265841,0.5576446840237659,0.0,0.8200386815452588,5,1.0,0.6705804338857102,0.6705804338857102,94,D_background,ocean,0.9925373134328358,0.9253731343283582,structure_0093,1,93,arc_0444,#439,165.77841038401027,19.470614412116877,127.9684991360912,255.9369982721824,1,arc_0444,127.9684991360912,127.9684991360912,0.743052738430854,D_background,ocean,1.0,0.0,,0.1503404249499641,1,1891.566815655286,,Subduction_Thrust,0.0,0,20,14.781503482694234,no_mapped_active_fault_within_radius,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743052738430854,0.9925373134328358,0.8498637889162021,0.8496595750500359,0.865981480843664,True,False,True,False,False,False,False,True,review priority; not impact probability,12
1.0.0,one original arcuate geometry,arc_1214,1214,#1214,,,follow-up priority; not impact probability,visually identified arcuate geometry; not a confirmed crater or shock boundary,screening concordance; circular anomalies are physically plausible but non-diagnostic,0.7083333333333334,0.3824545309508615,0.92,1.0,0.0,-22.5,178.5,1,6.359999895095825,3.049999952316284,7.099999904632568,0.75,2.549999952316284,5.0,3.890000104904175,1.0,134.73156175614304,0.8040393140766958,0.0,0.0,1.0,0.0,,1.0,0.007979781557788,0.5555555555555556,0.3423400641008021,1.388542903315954,-0.1614944392829066,0.1808456248178954,37.75114905188037,0.1317438924134153,0.5035306449871794,1.0,0.5833333333333334,-0.158107403983528,1.8510818109348792,-0.6313051516934196,-0.7894125556769477,37.75114905188037,0.085397756998101,0.6016015372342954,1.0,0.6388888888888888,0.1026045957127042,1.526637309648066,-0.5336050790753746,-0.4310004833626703,37.75114905188037,0.0562117533017059,0.5532900999448633,1.0,0.5,0.0915878045953973,1.301612814951191,-0.5698311424720144,-0.478243337876617,37.75114905188037,0.1327749676673545,0.4610719787290571,1.0,1.0,-22.03337539867558,178.52377783324613,0.3888888888888889,0.0417365443063997,0.9631888366568642,-0.0785694535900953,-0.0368329092836956,37.754893044030474,-0.134950564167289,0.2874947623818355,1.0,#1214,302.03914435250135,0.131271024418149,67.36578087807152,0.7788007830714051,13.0,0.3648371882020469,275.0,508.0,0.5,0.0807540070002468,1.277114581878001,-0.0759754738794408,0.004778533120806,15.101957217613478,-0.2929840199344034,0.2635309993707587,1.0,2.0,1.0,122.421875,0.0549665178571428,0.1880289108034164,0.0535938590369853,0.0870009759724868,40,0.9129990240275132,0.0,0.9129990240275132,0.2567703400750077,0.0,1.0256122407459076,4,1.0,0.7487683513803793,0.7487683513803793,6,A_cross_layer,ocean,0.9387755102040816,0.3061224489795918,structure_0013,1,13,arc_1214,#1214,178.52377783324613,-22.033375398675577,67.36578087807152,134.73156175614304,1,arc_1214,67.36578087807152,67.36578087807152,0.8040393140766958,A_cross_layer,ocean,1.0,0.0,,0.1880289108034164,1,266.6932985277756,,Spreading_Ridge,0.0,0,5,3.95888379903851,no_mapped_active_fault_within_radius,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8040393140766958,0.9387755102040816,0.8661992160962768,0.8119710891965836,0.8654637798460082,True,False,False,False,False,False,False,True,review priority; not impact probability,13
1.0.0,one original arcuate geometry,arc_0404,404,#398,,MultiPolygon,follow-up priority; not impact probability,visually identified arcuate geometry; not a confirmed crater or shock boundary,screening concordance; circular anomalies are physically plausible but non-diagnostic,0.4861111111111111,0.3355459621818772,1.0200000000000002,1.0,0.0,-11.5,-41.5,1,36.69999885559082,2.9100000858306885,6.800000190734863,0.3000000119209289,2.759999990463257,6.199999809265137,0.0,1.0,115.8526080711042,0.8009896701927551,0.0,0.0,1.0,0.0,,1.0,0.0072311314766488,0.5277777777777778,-0.1071818964586235,1.2204749435316389,-0.5243809486195362,-0.6315628450781597,31.55734497784453,0.3051428766219508,0.478213433548561,1.0,0.5277777777777778,-0.4776519750479222,1.186900906763585,0.5394290539707197,0.0617770789227974,31.55734497784453,0.4933983961212524,0.5014933276608313,1.0,0.5555555555555556,-0.4398613166245128,1.4254849488360852,0.2273002149381389,-0.2125611016863738,31.55734497784453,0.5206649251606829,0.5810231429824907,1.0,0.5555555555555556,-0.1346255575170432,1.2228171130894876,-0.4780235994762423,-0.6126491569932855,31.55734497784453,0.3054985175188691,0.4886671242897873,1.0,1.0,-11.177486899568022,-41.89770903396978,0.4444444444444444,-0.2322460836934225,1.2952865887259717,1.2077633884611,0.9755173047676774,31.55731487917458,-0.1171546341305382,0.3961514836273384,1.0,#398,252.4585190337195,0.2264960592345915,57.9263040355521,0.984496437005408,18.0,0.3234952324026521,446.0,437.0,,,,,,12.622925951674135,,,0.0,1.0,1.0,126.311279296875,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0,0.7448585515291732,0.7448585515291732,8,A_cross_layer,land,0.8979591836734694,0.7142857142857143,structure_0018,1,18,arc_0404,#398,-41.89770903396979,-11.177486899568022,57.9263040355521,115.8526080711042,1,arc_0404,57.9263040355521,57.9263040355521,0.8009896701927551,A_cross_layer,land,1.0,0.0,,0.0,1,1873.5936773236224,,Spreading_Ridge,0.0,0,20,32.34443675491034,no_mapped_active_fault_within_radius,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8009896701927551,0.8979591836734694,0.8467071021477639,1.0,0.864526984239801,True,False,False,False,False,False,False,True,review priority; not impact probability,14
1.0.0,one original arcuate geometry,arc_0370,370,#299,,MultiPolygon,follow-up priority; not impact probability,visually identified arcuate geometry; not a confirmed crater or shock boundary,screening concordance; circular anomalies are physically plausible but non-diagnostic,1.0,2.518684224912253,0.72,0.6003730411984044,0.1,57.5,-11.5,1,16.450000286102295,3.0299999713897705,7.199999809265137,1.899999976158142,2.7200000286102295,6.0,1.7899999618530271,1.0,60.21127188585729,0.8107907340327524,0.0,0.0,1.0,0.0,,1.0,0.0047055428469459,0.6111111111111112,0.0531134452406662,1.7231049556585696,1.5543433040242698,1.607456749264936,22.14108697516678,0.420085715287804,0.6480525591965234,1.0,0.4444444444444444,-0.9930361434702912,1.0844501909431323,4.080224252349411,3.08718810887912,22.14108697516678,0.5167802517193343,0.4462670997300125,1.0,0.6944444444444444,-0.5464672288899419,1.6733374952523552,2.7847844045204457,2.238317175630504,22.14108697516678,0.8014051679848209,0.7344527588666745,1.0,0.6388888888888888,0.0544116802469989,1.937760943156151,1.6709508458324784,1.7253625260794774,22.14108697516678,0.4889438363234809,0.7044338307548159,1.0,0.8333333333333334,57.431545892668886,-11.11993802470171,0.2777777777777778,-0.2522441731800701,0.8050672462411101,0.5590294825226318,0.3067853093425617,22.141065857507172,0.2729028201450205,0.3199802157476008,1.0,#299,177.12852686028396,0.8065651846195343,30.105635942928647,0.0467706223839589,9.0,0.9871021042546784,422.0,227.0,0.1666666666666666,-0.0892936970237263,1.8598322230706423,-1.389283077964872,-1.4785767749885983,8.856426343005136,0.7025901982140081,0.1715344370350922,1.0,1.0,1.0,174.173828125,0.0459832296456586,0.1510796495540423,0.0558000948059863,0.9445889786126972,17,0.5830658512687097,0.0,0.0554110213873027,0.6148158588114818,0.0,0.8240708157493218,4,1.0,0.7574240179907081,0.7574240179907081,4,A_cross_layer,ocean,0.9166666666666669,0.5833333333333334,structure_0009,1,9,arc_0370,#299,-11.119938024701696,57.431545892668886,30.105635942928647,60.21127188585729,1,arc_0370,30.105635942928647,30.105635942928647,0.8107907340327524,A_cross_layer,ocean,1.0,0.0,,0.1510796495540423,1,841.53710995514,,Sinistral_Transform,0.0,0,10,27.952809618452992,no_mapped_active_fault_within_radius,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8107907340327524,0.9166666666666669,0.860484130293579,0.8489203504459577,0.8622478653593344,True,False,False,False,False,False,False,True,review priority; not impact probability,15
1.0.0,one original arcuate geometry,arc_0896,896,#896,,MultiPolygon,follow-up priority; not impact probability,visually identified arcuate geometry; not a confirmed crater or shock boundary,screening concordance; circular anomalies are physically plausible but non-diagnostic,0.6944444444444444,0.2606834224890078,1.0000000000000002,0.3604477885978211,0.1414213562373095,44.5,23.5,1,30.979999542236328,2.859999895095825,6.599999904632568,2.5,2.740000009536743,6.099999904632568,0.0,1.0,281.7471319017779,0.7450912058110916,0.0560492854314584,2.0,0.9439507145685416,2.0,shield;volcanic arc,1.0,0.010577116832873,0.6388888888888888,-0.0345628206858447,1.2786910066570112,0.4983427824568415,0.4637799617709968,89.67790574017121,0.0720825883869772,0.4927335076113101,1.0,0.6944444444444444,0.0566916083265875,1.7838212049848683,-0.6962082779324031,-0.6395166696058155,89.67790574017121,0.2004988332799662,0.6496112046177974,1.0,0.5833333333333334,0.0240144968019471,1.3312941206033952,-0.3012492656026129,-0.2772347688006657,89.67790574017121,0.1694883046614053,0.5047320566123289,1.0,0.6666666666666666,0.1251069810116185,1.327431568808939,-0.0232879144802298,0.1018190665313887,89.67790574017121,0.0800188694449662,0.5171999482761283,1.0,1.0,44.06841460355072,23.700278866730496,0.4166666666666667,-0.0768015176827622,0.953692309470738,-0.6285159756430496,-0.7053174933258118,89.67653736392428,-0.0423590473258955,0.3134205000513016,1.0,#896,717.4122989120442,0.1271285568891052,140.87356595088897,1.0,91.0,0.2549346495953344,494.0,355.0,,,,,,35.87061494556551,,,0.0,3.0,3.0,229.2552032470703,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0,0.6890026264179646,0.6890026264179646,91,D_background,land,0.9473684210526316,0.4210526315789473,structure_0088,0,88,arc_0899,#898,23.782843870533043,44.161313451412475,138.96885692878664,277.93771385757327,2,arc_0896;arc_0899,137.0641479066843,140.87356595088897,0.7467917655129288,D_background,land,0.9472477461758128,0.0527522538241871,shield;volcanic arc,0.0,1,76.01420004915067,,Sinistral-Normal,295.69971061603394,1,2,0.5469873015369442,intersects_active_fault,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7450912058110916,0.9473684210526316,0.8341420592673225,1.0,0.8616068320886755,True,False,False,False,False,False,False,True,review priority; not impact probability,16
1.0.0,one original arcuate geometry,arc_1103,1103,#1099,,,follow-up priority; not impact probability,visually identified arcuate geometry; not a confirmed crater or shock boundary,screening concordance; circular anomalies are physically plausible but non-diagnostic,0.875,0.8432911338908794,0.92,0.6003730411984044,0.1,56.5,-22.5,1,14.270000100135803,3.049999952316284,7.099999904632568,0.3000000119209289,2.549999952316284,5.0,2.140000104904175,1.0,76.24834496492694,0.8090550556572494,0.1921288184571197,2.0,0.8078711815428803,2.0,oceanic crust;passive margin,1.0,0.0052244530196943,0.5555555555555556,0.2242533551408151,1.3861756677209067,-0.1687294154549324,0.0555239396858826,27.5471764342476,0.2878204200130033,0.5302306070565299,1.0,0.8055555555555556,-0.2588498305077141,1.5022839148108262,1.3778275822615274,1.1189777517538133,27.5471764342476,0.558136553722971,0.6937917733502981,1.0,0.8888888888888888,0.0006779991291477,2.04806750217383,0.8514837383164428,0.8521617374455905,27.5471764342476,0.6249826215627369,0.8297992421320229,1.0,0.5833333333333334,0.4277894260617386,1.6617910882737523,0.1272212904053286,0.5550107164670672,27.5471764342476,0.3941095131509938,0.6220020734541896,1.0,1.0,56.103943921022136,-22.261479688280684,0.4166666666666667,0.0701096715999737,1.0810335636443635,0.5169259802365367,0.5870356518365105,27.546756097682945,-0.0169156167039398,0.342130098702854,1.0,#1099,220.37404878174544,0.5171438426631252,38.12417248246347,0.7788007830714051,10.0,0.687548331756143,258.0,288.0,0.1666666666666666,-0.4367659883771919,0.9210550825328284,0.044841054626356,-0.3919249337508358,11.018702439075994,-0.008421337343355,0.1017095959448614,1.0,2.0,1.0,155.974365234375,0.0115445163547315,0.1503434238302024,0.0140777335723341,1.0,17,0.9408426107836716,0.0,0.0,0.3240909484030886,0.0,0.8200550390738313,2,1.0,0.8093889688689946,0.8093889688689946,5,A_cross_layer,ocean,0.9166666666666669,0.75,structure_0010,1,10,arc_1103,#1099,-22.2614796882807,56.103943921022136,38.12417248246347,76.24834496492694,1,arc_1103,38.12417248246347,38.12417248246347,0.8090550556572494,A_cross_layer,ocean,0.8078711815428803,0.1921288184571197,oceanic crust;passive margin,0.1503434238302024,1,599.9863855947647,,Spreading_Ridge,0.0,0,10,15.737689411376708,no_mapped_active_fault_within_radius,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8090550556572494,0.9166666666666669,0.8595056681797292,0.8496565761697976,0.861540432662742,True,False,True,False,False,False,False,True,review priority; not impact probability,17
1.0.0,one original arcuate geometry,arc_0547,547,#541,,MultiPolygon,follow-up priority; not impact probability,visually identified arcuate geometry; not a confirmed crater or shock boundary,screening concordance; circular anomalies are physically plausible but non-diagnostic,0.3888888888888889,0.1050891728414304,0.92,0.6003730411984044,0.1,66.5,-172.5,1,33.99000072479248,2.9100000858306885,6.900000095367432,0.0099999997764825,2.6700000762939453,5.900000095367432,0.0,1.0,48.20364223836656,0.6941976278228901,0.0,0.0,1.0,0.0,,1.0,0.0103029735292332,0.6111111111111112,-0.0673716976060209,1.2641341564185338,0.3616621534058662,0.2942904557998453,20.58474447312813,0.1866617676910815,0.4990021780039054,1.0,0.5833333333333334,0.2647670851233022,1.3108178318331942,-0.4439527777229419,-0.1791856925996397,20.58474447312813,0.0981604142448821,0.4866990171234684,1.0,0.4722222222222222,0.1861945725160132,1.3690971117498751,0.1206526363833276,0.3068472088993409,20.58474447312813,0.4166813849737119,0.5191575340458368,1.0,0.6111111111111112,-0.0287198253210679,1.2542511752074623,0.3597457868760346,0.3310259615549666,20.58474447312813,0.1914911848370015,0.4970730411601772,1.0,1.0,66.4796664811532,-172.1301145537959,0.3611111111111111,0.2270934258309207,0.99660185758445,0.4759005932906778,0.7029940191215985,20.586785977126144,0.4697742161136425,0.3835993767087763,1.0,#541,164.6942878171496,0.0533200050037125,24.10182111918328,0.7788007830714051,266.0,0.1047040152176221,456.0,182.0,,,,,,8.234714390849055,,,0.0,1.0,1.0,133.2016086578369,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0,0.607945676696013,0.607945676696013,266,D_background,land,0.9921259842519684,0.937007874015748,structure_0264,1,264,arc_0547,#541,-172.0904084413136,66.49885746077881,24.54057880247708,49.08115760495416,2,arc_0547;arc_0575,24.10182111918328,24.979336485770876,0.6941976278228901,D_background,land,1.0,0.0,,0.0,1,333.87767952422695,,Normal,0.0,0,10,13.605126521731671,no_mapped_active_fault_within_radius,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6941976278228901,0.9921259842519684,0.8168438131774112,1.0,0.8588456254336864,True,False,True,False,False,False,False,True,review priority; not impact probability,18
1.0.0,one original arcuate geometry,arc_0865,865,#863,,MultiPolygon,follow-up priority; not impact probability,visually identified arcuate geometry; not a confirmed crater or shock boundary,screening concordance; circular anomalies are physically plausible but non-diagnostic,0.5277777777777778,0.2384075274250124,1.0200000000000002,0.3604477885978211,0.1414213562373095,40.5,107.5,1,40.00000095367432,2.950000047683716,7.0,3.000000096857548,2.740000009536743,6.099999904632568,0.0,1.0,279.4663141760546,0.7108484846154941,0.0719539943170766,4.0,0.9280460056829234,5.0,accretionary complex;orogenic belt;shield,1.0,0.0127320858124764,0.5555555555555556,-0.0427990455062063,1.4977752621301146,-0.0659415435841643,-0.1087405890903706,86.26363944910298,0.0535432306831755,0.5169242256521407,1.0,0.6111111111111112,-0.042569449053451,1.308423939022466,-0.049485927672649,-0.0920553767261,86.26363944910298,0.1428133015065821,0.5035820018261785,1.0,0.5555555555555556,0.0362392315409445,1.4411607760324625,-0.1015784138704065,-0.065339182329462,86.26363944910298,0.0960773235837931,0.5106398196455155,1.0,0.5833333333333334,0.0850056378884551,1.5300421646265645,-0.2246730831755723,-0.1396674452871172,86.26363944910298,0.0705570502504839,0.537138146702122,1.0,1.0,40.18272789368046,107.98938006480562,0.2777777777777778,-0.0616153804657491,1.0057089932816037,-0.0057111828031992,-0.0673265632689484,86.26232317042977,-0.1597118190163899,0.2459853332719817,1.0,#863,690.0985853640266,0.0842108880016374,139.7331570880273,0.984496437005408,190.0,0.2339910296737318,461.0,352.0,,,,,,34.50492926817191,,,0.0,3.0,3.0,201.009765625,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0,0.6495876453400653,0.6495876453400653,190,D_background,land,0.9736842105263156,0.0789473684210526,structure_0189,1,189,arc_0865,#863,107.98938006480564,40.18272789368046,139.7331570880273,279.4663141760546,1,arc_0865,139.7331570880273,139.7331570880273,0.7108484846154941,D_background,land,0.9280460056829234,0.0719539943170766,accretionary complex;orogenic belt;shield,0.0,1,56.95513908280797,,Normal,461.7278861335097,1,2,0.4075993147920368,intersects_active_fault,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7108484846154941,0.9736842105263156,0.8217613674614944,1.0,0.8580397128138144,True,False,False,True,False,False,False,True,review priority; not impact probability,19
1.0.0,one original arcuate geometry,arc_0232,232,#233,,MultiPolygon,follow-up priority; not impact probability,visually identified arcuate geometry; not a confirmed crater or shock boundary,screening concordance; circular anomalies are physically plausible but non-diagnostic,0.6388888888888888,0.1990657260252356,1.0000000000000002,0.6003730411984044,0.1,42.5,-117.5,1,29.38999938964844,2.859999895095825,6.599999904632568,0.0,2.740000009536743,6.099999904632568,0.0,1.0,234.418250574108,0.7253444352292,0.1728360074676011,5.0,0.8271639925323988,3.0,magmatic province;wide rift,1.0,0.0066146294975585,0.4722222222222222,-0.0826577844067616,1.3323062336153049,-0.0268948178820243,-0.109552602288786,73.421794973048,0.0942188217555376,0.4529435232870026,1.0,0.6111111111111112,0.025135360793185,1.745039088270894,-0.0011462960927977,0.0239890647003872,73.421794973048,0.1924447018535089,0.6122207154101572,1.0,0.6666666666666666,-0.0016611166331993,1.554662090639633,-0.0170534355335929,-0.0187145521667923,73.421794973048,0.204853165554368,0.59538449518875,1.0,0.4444444444444444,-0.1023981458409938,1.309675277160761,0.1799427531899688,0.077544607348975,73.421794973048,0.0910551502245841,0.4365327035772751,1.0,1.0,42.09595542034677,-117.35179087667912,0.4166666666666667,-0.211219313864117,1.0679844223735602,0.3837821663853247,0.1725628525212076,73.42067464537008,0.0521872930032875,0.3503300727075983,1.0,#233,587.3653971631276,0.0827800488868077,117.209125287054,1.0,146.0,0.1964772774371323,398.0,443.0,,,,,,29.368269858145524,,,0.0,3.0,2.0,301.3037414550781,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,-0.0,0.0,0.0,1,1.0,0.6966260985539388,0.6966260985539388,146,D_background,land,0.959016393442623,0.6721311475409836,structure_0145,1,145,arc_0232,#233,-117.35179087667912,42.09595542034677,117.209125287054,234.418250574108,1,arc_0232,117.209125287054,117.209125287054,0.7253444352292,D_background,land,0.8271639925323988,0.1728360074676011,magmatic province;wide rift,0.0,1,30.78887644595106,Santa Rosa fault system,Normal,645.0542202235956,1,2,0.2626832712090187,intersects_active_fault,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7253444352292,0.959016393442623,0.8259717186912997,1.0,0.8579623729023204,True,False,False,False,False,False,False,True,review priority; not impact probability,20
